-65.2203353604	-2.10764050437	-21.7192166297	-46.9507729047	43.4052386736	29.9672398216	2.41098744384	28.6457735593	7.69048623557	-17.888328546	18.2463120472	-13.9974662732	3.05805596974
-41.5549056773	-12.6371772584	-26.2788699409	-41.8320027067	30.5428632943	51.0257237925	0.0742245037972	23.8690554351	22.3620082378	-10.9354916681	17.8165538958	-3.41073498879	12.7108795546
-59.763702858	-7.35026994488	-30.732260195	-48.066083379	39.8849378239	39.4027171436	0.170882992123	31.0443824157	17.049944071	-20.7462025367	20.0689643244	-7.10013729738	5.44025300483
-65.1170730698	-0.912193284013	-21.6846380283	-48.5707720117	43.5409675321	25.8260940768	2.76350194578	34.3057360711	12.3324162433	-23.9610691724	20.0109602733	-14.767051009	0.153558656108
-70.8648286375	-1.05702297423	-29.9951842896	-40.1785335341	28.8398178577	22.0341558475	5.32834902553	29.8689635138	11.7792388568	-20.1623139315	21.7356032003	-19.2090783748	2.88047904722
-27.0600883679	-3.56786923172	-3.93804170171	-38.1540833821	80.2008146887	41.760351737	-9.56438019189	14.7868965309	3.63377940316	-21.1407312816	14.8281001454	-14.5535110847	2.9590843803
-45.0753913189	-5.16486512494	-13.5314366016	-32.7570491794	53.3159231193	37.0927081961	0.411695319919	24.5447946319	8.4403154967	-19.8247781539	18.659712197	-18.6751993865	1.33777457282
-109.406580938	32.0929930277	39.5650379295	-42.0582084629	17.3325283277	-34.662029804	13.1872030795	57.9700321771	18.9754241275	-19.5826890514	5.70664150829	10.4264742186	-41.1903299816
-111.192581127	29.2342614413	6.14377362525	-65.8422362533	2.54357072569	13.9990923343	15.2421728241	38.0322917723	-14.5975689364	4.1293470453	-4.46187882553	38.5153560074	-22.9235505362
65.2575640285	29.4754257708	-16.8603011567	22.6465145159	-29.5290751035	45.5104423661	5.55445557797	-33.6271632557	7.28207536863	42.0586064296	26.7165677856	-15.2460911808	-13.0129695148
61.7340167923	62.8918421489	-41.2503376266	9.9051829018	-12.3928644566	1.14413367775	13.5941631091	-36.6364075179	-9.83542936642	24.8029100143	23.7043399196	-2.19853006843	-10.7790936957
55.8398022298	15.8714268506	-42.8359853601	3.46380443116	10.7510166169	25.4811730401	22.2892778813	-47.2782308268	-8.12291621677	33.1386155096	31.5247473357	-12.9910185797	-19.3512510632
86.2559176857	-6.53718769328	-12.5539953846	-52.6347671951	21.2294009475	20.9529126704	25.4516015192	-6.67287053413	34.0687842964	43.4417421629	4.51884291312	17.8692039009	-0.981966619891
51.5753944684	33.2046484795	-60.2554818258	-11.0692945841	-12.9415684594	14.1568264988	30.5331314921	-44.2268785022	-16.378184102	18.9366151722	31.9088452412	-5.50424547484	-13.5147624586
48.2454520263	33.533456746	-54.3912963732	25.3382657597	-18.0851987859	29.2850579177	30.4097795127	-34.278084368	-18.965360319	33.4380792862	29.8957333001	-17.8185817664	-20.7205139001
81.794945795	65.390551965	-33.6311747823	2.05545040207	-17.1580166309	-3.54184849455	0.80413892794	-42.8988018797	3.57552976273	22.7314658792	28.787026584	0.200290636432	-17.891305772
82.9637451661	60.8366401906	-38.8459479304	-11.0753623105	-16.5873898936	6.58665385882	19.297991707	-39.937872482	2.21843743877	19.9050499878	27.7421266616	-4.69680494739	-7.1629474121
71.7519189845	17.3708446318	-46.923941926	-4.1055732138	-7.25248416755	15.6550407439	26.8599007771	-47.0922069969	3.68719732797	35.5600124819	43.7972604154	-15.4609035255	-19.6647072376
52.8517080675	25.0550306154	-27.8715678832	-15.2483541132	-21.4266054299	47.4419405398	36.441541884	-7.85818458809	-25.1146650313	38.2111505937	24.5189155239	-4.51167859334	-27.964246731
72.274306904	31.2349313041	-38.3434395118	24.7429845671	-14.056580535	40.5903204833	23.1899672435	-33.5996089686	-3.08662134472	35.3082429885	29.1578560045	-1.09397289066	-16.317396809
62.3628152188	42.4341039906	-14.133288137	22.001217397	-30.8373277444	67.6519318632	18.3420476233	-21.217584865	-4.99296680955	32.7947492938	29.479746	2.67844601965	-7.00678215243
55.7571584007	6.92160764354	-10.7970080027	1.6677091039	-9.20425791504	57.4630448113	35.7573944289	-18.1301085597	13.3839774405	34.8415129777	24.2448836808	-1.76120463308	-6.30115625972
50.2535306495	50.3978308091	-13.3986872813	53.8623595814	-24.6990242294	23.9271414186	1.62609294018	-37.1562861247	-2.53036597505	34.9446555257	27.3617490223	-15.8170524683	-6.467918093
-94.1230499678	33.1515665599	-24.3383850231	-47.9705968278	-13.0238668903	47.9868913193	-1.05738401887	20.4554691388	-61.3470524322	26.5656784749	-6.20994217471	62.1976325754	-2.94983932471
-104.442720173	39.8103907954	-27.736654595	-43.0242225922	-4.89044904881	32.9024865929	-2.42524775037	10.0337410625	-62.2330084431	27.4920972114	-7.95685560179	68.0692567675	7.0569966922
-98.6320547931	31.4838635406	-36.525492997	-33.5137552364	-5.17647818803	54.0662672402	-6.23463855086	14.7566900536	-61.1092418252	33.6990882403	-16.463177926	89.4116902857	-0.163213847301
-105.949475629	40.0971477563	-33.6294575391	-37.7855431657	-2.15586380683	30.7000833874	-5.18328773034	5.20603671889	-64.0698474116	27.5823404746	-12.4375358777	76.0643648584	8.34129719095
-110.359910762	29.4479246727	-37.3478468109	-66.155861704	0.52510839738	32.7454398976	4.45886892134	20.1203558771	-36.913040627	7.16986703171	-4.9995909406	65.5505391391	2.29109430226
-103.961782086	34.5197317679	-34.0785990782	-64.6438803979	-12.7933573018	45.0423944334	-8.08511563009	17.4689269395	-47.3596534822	17.6596341084	2.31705106573	66.4595771852	4.2613325901
48.0996288694	-21.1229578828	-3.20668030477	8.46963969647	15.6198690333	-12.6204474586	-27.3932888296	6.95082076793	-3.04413226072	16.7791521779	-18.7977303358	24.5163081465	33.5649094441
50.7165107121	-14.1905834211	-7.21166163168	10.5839603515	14.6543291755	-21.7749495719	-24.3800625963	-4.97908879856	-0.584223529511	13.0758564598	-19.196005456	16.4308565256	27.3412115823
38.9794958616	-22.3211419574	-7.22171947484	5.79124280691	34.2650453443	-23.7047572358	-11.0908136692	2.14178876909	7.05841500928	14.5786622713	-17.921932106	25.1860521264	27.3420845182
30.6023473799	-7.51292803267	38.2853360641	20.1399853788	9.15093181605	-26.308160186	-8.29392727657	25.0457125493	-23.549873468	7.38128160897	-3.30937689329	-22.9804732579	4.71364037742
46.5797078886	6.67520203805	19.7994605017	32.1274680925	18.3746424189	-33.8509665885	-10.9755663808	13.7990958581	-4.50510648423	6.79295406603	-15.4036442871	-0.913574937061	23.2902172816
24.2314033249	-0.00348524390203	43.4729113249	14.7393193529	40.9559727871	-49.0744048353	7.16283001352	31.9274790113	-7.26751140027	4.97833294111	-14.1212916209	-7.72687872974	16.412677561
41.8441325331	-23.3308778334	33.8819119699	13.1544312823	36.6165278036	-33.7544326703	-0.487162618844	18.8832710294	-15.8578275197	23.9567031481	-2.95008969629	-4.19170377855	-1.34170599829
22.4985233393	13.6585186607	38.700767148	26.9815047994	31.7878807195	-45.5647713452	-4.96876519217	25.050193335	-3.83612806999	4.830896199	-16.6749602872	1.52586636949	27.9180660465
30.3145237358	5.59505753105	23.6109412784	36.8168689608	27.7659606968	-39.7310880488	-19.6790872386	23.0845285201	-23.3860275516	13.1085040038	-17.1949467372	7.87664950606	14.1564693257
34.5029941492	0.756986734918	12.5405296095	25.4532733883	26.2142900523	-34.3671864022	-14.3833333796	10.9260911967	-11.5943093785	8.60947902831	-12.6490203923	10.2373698078	19.0369449404
43.3516643098	-20.9627565405	-6.64005891018	23.4276601963	23.7928624317	-36.2023632643	-16.9665356605	26.1987950553	-3.1277453233	-5.6897338975	-26.3020326684	11.5733393949	26.9635994474
32.8562955823	-3.15387980788	-3.82217918858	23.1564510236	12.822600425	-19.753183223	-27.7311760147	13.5229663984	-13.5079883331	4.69459425296	-24.4713429781	13.0559218901	32.8872632536
47.2026929979	-25.3572787707	-5.60606817953	30.2074516726	12.1943351306	-4.19913778506	-28.5332877528	20.0377489776	-6.50641836459	17.0193579511	-36.0454397872	26.2584748279	31.3701531781
61.5971329543	-58.9855359076	14.0704166037	-51.0703156794	39.8088773214	-4.12828783705	20.7855661428	5.44410467486	21.2363620272	34.9942802835	6.18771967091	19.9937874862	16.846588483
48.7841340789	-27.2038789919	-1.90126781381	-3.73345254629	19.9113286029	-15.0399749606	-16.3492304596	5.0763825004	4.8503010502	15.2245766748	-19.109291724	31.2506874096	50.2097204442
45.412358995	-15.2945792305	-16.7238066014	15.0923536757	13.3147930116	-19.5995401606	-34.5185533804	-3.74968177199	4.20940301821	15.7715526576	-23.2325227001	37.271058533	48.2652056113
49.1293121315	-13.4433450861	12.3552626504	-0.712292286324	28.5527646137	-30.3919050305	-11.800385473	0.218385529648	-3.72453771122	27.8637566344	-16.8605254348	6.609037553	23.0604946218
57.4051094517	-35.4291817288	-0.45939274538	-15.1184154745	29.8253822812	-14.8428741548	-12.6496831376	-1.49027883287	6.94111839112	25.0142875932	-15.7388686833	31.9066852895	40.2514533578
46.4195787256	-16.1343323066	-14.4050074627	16.6176133392	11.3910699148	-23.5444530267	-37.0826703746	-3.99058411662	0.93729749231	21.8370818161	-23.0950354212	25.7870034023	38.9980818258
47.0190928874	-27.1330736897	-20.6595860319	-7.96249360705	20.3249470031	-25.1679782197	-21.3894194967	-0.746769190366	8.27327204474	7.92576810333	-19.913342384	37.4009350755	52.2634768439
48.9162356538	-26.8588901888	-12.3046059887	3.15143858059	23.6565133447	-19.0432188112	-17.0659370151	13.1394668882	5.12487465091	10.2257318862	-22.4004579859	40.680291389	39.7855098932
39.6832741859	-22.4485034988	-18.803313343	4.93825994589	24.4040981619	-26.877405143	-17.8159660227	9.15303320966	2.44357079325	2.52779613201	-24.8880895229	29.9177204139	36.1538929954
48.6727468586	-20.1304089122	-17.5517540484	8.44902135982	12.6363186917	-13.4280983988	-23.2203740091	2.67069883238	8.13811020703	11.0355389623	-24.9204603103	38.134315413	44.4145132545
45.1896779277	-27.2363933697	-20.947648269	9.59319082369	23.873245916	-13.9845205385	-19.4877884145	3.06645073929	8.02747741309	3.78756325912	-27.4995426037	35.2437440974	40.0102800177
-53.6107730562	23.1788677753	30.0267966588	121.046475586	30.8196107035	-66.7628360705	6.4643740087	5.40381189858	4.29176674013	9.70356109979	3.32136210904	-19.2542782811	-25.1143679249
-53.9943317695	24.448973732	33.0644074372	119.766082836	31.9391053536	-68.4157528247	9.52712359558	2.90078657784	5.92703568839	8.97587146824	3.70893730888	-18.3453486939	-22.7070715059
-49.8825856709	5.13368934395	-6.35274120244	121.47839218	28.9549249823	-60.9785472579	-9.11142027747	-2.24475769285	2.92798838162	12.3711459637	7.02752091351	-13.0591130761	-31.4814552239
-49.7981663493	4.60501605582	-7.50508256186	121.495962941	28.2716232168	-58.9432439838	-9.36877550246	-1.75834342594	3.06667194734	11.2024933092	6.96110718768	-11.1260997937	-30.7416723395
-56.2214262017	22.8367467255	30.574258514	124.586351471	31.6180813457	-64.5787241166	9.92467045418	-0.531903636621	12.7158844618	6.48012455983	1.67685510265	-10.9888518429	-15.7698426336
-54.6768006132	33.0420833341	53.0585557583	116.235922014	30.914771153	-68.2131608007	15.4042668427	6.11412456756	8.07105281539	7.51885710409	3.10229199432	-18.0610885029	-16.1350028039
-53.6298971513	4.04717238443	-14.3765330115	122.102821431	26.6569880138	-56.0066215903	-11.6766679529	-8.51551345626	8.41047228802	7.7644719903	8.83099102852	-4.42807516525	-27.3635332072
-53.475118456	8.04935937941	-3.2380342364	120.11507983	26.9015633831	-58.0209798675	-6.63951363826	-6.85254388036	8.95242628314	8.06871108084	8.1458165164	-5.17212846026	-25.3692130121
-54.9284891258	16.0447729943	13.5459155161	127.896630952	31.1500532951	-65.0093982505	1.94667463123	-0.310329082465	8.16771361402	8.95382889575	3.95908111224	-12.287918511	-26.3606904355
-54.7546020358	16.630785581	14.9919161426	125.642450046	30.9279013222	-62.9787301592	3.3692952786	0.595620193908	7.59446354308	8.32376789435	4.57489884891	-11.9853728831	-24.2735961811
-50.3323650748	-0.147819611732	-23.3697271119	124.170635078	26.8160814887	-52.1281381128	-11.4288151857	-7.61644844401	10.3058954427	7.21960761997	8.74480304027	-1.44707490935	-26.6765344063
-52.2835281651	-1.33901080851	-28.9260058161	127.863254163	26.0377390872	-51.3838207815	-14.8143857775	-9.20792387852	11.6329069488	5.70510941082	9.32454528944	-0.113693686126	-27.1124414614
-51.0330570109	34.6351773811	56.8193894635	107.13588363	35.5834309465	-76.3567469269	18.4555787455	10.0594936782	1.53666787648	10.236322869	2.00703868966	-24.4699335378	-22.1435043962
-52.9862091526	16.4823701848	15.7765145799	126.226661688	31.5551413344	-62.9217714636	4.209133552	2.11225964207	7.7947466503	8.86501275932	3.35315820004	-12.315644086	-22.9589017531
-48.4633067221	-5.97324135264	-39.9497762863	129.110891196	26.8402013682	-47.6844475908	-18.4634125894	-7.71842212206	10.7754609242	7.20691755976	8.32583167659	1.73556835537	-29.1429129911
-48.6775246406	-0.767768304967	-26.0048487072	126.57580038	27.3011122351	-50.8515034523	-11.4688783922	-5.18198431879	9.81820816469	7.9851373566	8.01710603692	-0.732748970015	-27.4091233609
-46.8323629598	-9.39494348695	-54.5752994743	141.219487335	26.5129369601	-25.3201482552	-18.6942107212	-8.48949561361	27.8055272968	-8.08472322945	-0.497384653184	19.6439821403	-10.9844616223
-46.5560592359	-8.62011180015	-52.74677642	141.343151147	26.2083365212	-25.328681869	-17.773981764	-8.50617893351	28.0671698662	-8.06429507274	-0.825839299154	19.8733611131	-8.91593200074
-45.6042894566	-8.12394821176	-52.6939651131	132.372379596	23.8902693626	-36.3769244682	-22.2983918982	-11.6604978703	22.4845182744	-3.44724303164	6.87003311621	10.0700567643	-16.5176423465
-45.9181693438	-5.00749426628	-44.7475554022	129.789573256	24.6461797872	-38.9472796767	-18.4850266316	-9.32745381174	19.7665676734	-1.46465075014	6.57048540024	6.73147667717	-17.5757876536
-47.2009371735	-1.08242355343	-41.1576505861	133.322694087	24.1085860219	-25.8617690136	-14.9594980759	-10.0320377689	26.5241814816	-7.05117190828	3.08527604915	16.2480465168	-3.75137483728
-46.2311359864	-2.46660804606	-43.7742249667	133.192675082	23.8225214884	-26.3523664578	-16.5721376161	-9.26349013805	24.4420655378	-6.24693526265	4.32336216419	15.6360970831	-6.36335863803
-44.6244704146	-4.05551033102	-42.700617472	129.29999515	21.1093075575	-33.1599795637	-20.1457466567	-9.06247846332	20.9252525485	-2.95357146194	7.40195446438	6.92126984407	-15.4307179841
-44.6527408297	3.07861952572	-26.1000116258	126.054318312	22.586787253	-39.1050653438	-12.7525943977	-5.78187832702	18.88863813	-1.69730016621	6.82031975824	2.28199224732	-14.7480710117
-48.2968952923	-6.98932845258	-55.2267543463	140.460398894	23.0486618528	-21.7685466846	-20.7775093717	-11.993559216	28.6887287242	-9.35603527879	2.46081594597	20.4753744398	-3.16207293942
-48.3395836568	-6.03979522816	-53.5149492016	139.998204731	23.6381575312	-22.7232482186	-19.7300441191	-11.6967460941	28.4200789088	-8.80996254127	2.10720588628	20.0299046445	-2.85562453551
-44.6786997697	-7.32635423664	-53.9528186065	131.038940581	21.5944286789	-33.1557225669	-23.7888954145	-12.8708333341	22.4317942067	-4.32498593557	8.13944302051	8.82572840055	-15.1927945814
-44.7644198626	-4.12872190413	-47.0145414249	130.134315373	21.1813920511	-34.5577741237	-21.3573501345	-10.1471589953	22.1213836424	-3.73930131752	7.90281427412	7.03203668951	-15.3112621203
-46.8049846373	-6.70424542822	-56.5110213927	137.066213897	23.067047784	-24.154237331	-21.4905026618	-12.0321760956	26.7366671753	-8.79938434409	3.36614909111	19.7324509696	-4.96665557156
-47.3865605487	-5.64172853132	-53.5057723989	137.328513838	23.456561289	-24.2732666504	-19.3710246369	-12.6825543862	28.5209728514	-9.51712624922	2.66972633317	20.8125765252	-2.77188193914
-42.7496739427	-5.74779101457	-48.0135153738	128.29881313	22.3386293169	-32.2351996532	-20.6245599108	-9.30083911444	21.3003478896	-4.36690570823	6.70567654996	9.87601958885	-14.2311423737
-44.3579164176	-5.51749315141	-46.9516374125	129.194243391	22.8736916168	-35.3400613854	-19.7145642	-10.5370946074	22.0866186227	-3.51901505918	6.47575294827	8.31038918093	-14.2557299059
20.1696959388	-50.1903690976	49.5900307648	-33.0205325892	16.1537177019	-47.7597932416	25.1512903431	19.6197521712	0.11707050649	19.1002192731	33.2942888429	-15.4630098052	-7.94830382825
14.5992195312	-16.7812191839	108.409577604	-25.2377051159	7.37289613123	-33.4627719077	37.734497258	38.384335964	-0.625142417215	23.3710242379	31.065213024	-39.8366603602	-10.7429317657
19.8515129115	-29.4001913733	48.161750197	-3.42282165589	3.66802707667	-32.6656678265	0.182522025415	20.7724423979	-5.72624252346	14.9341694088	17.7400321409	-6.16186785951	12.2358919701
36.664690677	-14.2070819017	65.3636907435	-0.673615882773	-1.60714366701	-30.162942109	-16.3162003276	18.7980568478	-19.3341625802	21.4561098192	15.5004702475	-19.9666186455	14.2105193278
14.7662651979	1.57125738419	82.2972043734	-4.4434717873	-16.2171207893	-32.9581282781	-16.3433986508	13.3967900773	-17.210542656	23.4363370708	26.8006306752	-35.4454272998	11.8302807255
-76.9931471644	58.9829533495	58.3964723196	5.8391057011	-56.2314947298	43.3917475897	-5.17226840816	-33.172073253	2.36281337261	-14.4600159136	7.33457259301	-12.4042853544	12.7113903444
